sample_name,cycle,fluorescence,sample_type,primer_set,temperature,mastermix,well,column,row,normalization,experiment,subtitle,plate,plate_title,sample_ID,short_name,plot_cycle,data_class,sample_ID_ton,sample_name_old,short_name_old,temp_num,plate_well,sample_richness,sample_counts,sample_type_richness,sample_type_counts,contaminants,reads_with_contaminants,input,filtered,percentage.of.input.passed.filter,denoised,non.chimeric,percentage.of.input.non.chimeric,fastq_reads,trimmed_reads,filtered_reads,denoised_reads,chimeric_reads,contaminant_table_reads,contaminant_reads,usable_reads,p_fastq_reads,p_trimmed_reads,p_filtered_reads,p_denoised_reads,p_chimeric_reads,p_contaminant_reads,p_contaminant_table_reads,p_usable_reads
doubleton_G7_Soil_FL_5000_D3,15,5205,Soil,Standard,52°C,QB,D3,3,D,targeted fluorescence,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_D3,doubleton_QB_Standard_targeted fluorescence_Soil_52°C,cycle_15,doubleton,D_G7_6_D3,G7_Soil_FL_5000_D3,QB_Standard_targeted fluorescence_Soil_52°C,52C,6D3,9127,57471,21084,787947,removed,57544,101062,86034,85.13,58588,58489,57.87,102318,1256,15028,27446,99,73,1018,57471,100,1.23,14.69,26.82,0.1,0.99,0.07,56.17
singleton_G7_Soil_FL_5000_D4,15,5213,Soil,Standard,57°C,QB,D4,4,D,targeted fluorescence,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_D4,singleton_QB_Standard_targeted fluorescence_Soil_57°C,cycle_15,singleton,S_G7_6_D4,G7_Soil_FL_5000_D4,QB_Standard_targeted fluorescence_Soil_57°C,57C,6D4,4704,62859,22908,772209,removed,63783,98150,83981,85.56,81766,81423,82.96,98330,180,14169,2215,343,924,18564,62859,100,0.18,14.41,2.25,0.35,18.88,0.94,63.93
doubleton_G7_Soil_FL_5000_D4,15,5213,Soil,Standard,57°C,QB,D4,4,D,targeted fluorescence,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_D4,doubleton_QB_Standard_targeted fluorescence_Soil_57°C,cycle_15,doubleton,D_G7_6_D4,G7_Soil_FL_5000_D4,QB_Standard_targeted fluorescence_Soil_57°C,57C,6D4,8932,55893,21084,787947,removed,56105,98150,83981,85.56,57139,57033,58.11,98330,180,14169,26842,106,212,1140,55893,100,0.18,14.41,27.3,0.11,1.16,0.22,56.84
singleton_G7_Soil_FL_5000_E1,17,852,NTC,Standard,42°C,QB,E1,1,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E1,singleton_QB_Standard_fixed cycles_NTC_42°C,cycle_17,singleton,S_G7_6_E1,G7_Soil_FL_5000_E1,QB_Standard_fixed cycles_NTC_42°C,42C,6E1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_E1,17,852,NTC,Standard,42°C,QB,E1,1,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E1,doubleton_QB_Standard_fixed cycles_NTC_42°C,cycle_17,doubleton,D_G7_6_E1,G7_Soil_FL_5000_E1,QB_Standard_fixed cycles_NTC_42°C,42C,6E1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_E2,17,893,NTC,Standard,47°C,QB,E2,2,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E2,singleton_QB_Standard_fixed cycles_NTC_47°C,cycle_17,singleton,S_G7_6_E2,G7_Soil_FL_5000_E2,QB_Standard_fixed cycles_NTC_47°C,47C,6E2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_E2,17,893,NTC,Standard,47°C,QB,E2,2,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E2,doubleton_QB_Standard_fixed cycles_NTC_47°C,cycle_17,doubleton,D_G7_6_E2,G7_Soil_FL_5000_E2,QB_Standard_fixed cycles_NTC_47°C,47C,6E2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_E3,17,828,NTC,Standard,52°C,QB,E3,3,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E3,singleton_QB_Standard_fixed cycles_NTC_52°C,cycle_17,singleton,S_G7_6_E3,G7_Soil_FL_5000_E3,QB_Standard_fixed cycles_NTC_52°C,52C,6E3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_E3,17,828,NTC,Standard,52°C,QB,E3,3,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E3,doubleton_QB_Standard_fixed cycles_NTC_52°C,cycle_17,doubleton,D_G7_6_E3,G7_Soil_FL_5000_E3,QB_Standard_fixed cycles_NTC_52°C,52C,6E3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_E4,17,726,NTC,Standard,57°C,QB,E4,4,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E4,singleton_QB_Standard_fixed cycles_NTC_57°C,cycle_17,singleton,S_G7_6_E4,G7_Soil_FL_5000_E4,QB_Standard_fixed cycles_NTC_57°C,57C,6E4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_E4,17,726,NTC,Standard,57°C,QB,E4,4,E,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_E4,doubleton_QB_Standard_fixed cycles_NTC_57°C,cycle_17,doubleton,D_G7_6_E4,G7_Soil_FL_5000_E4,QB_Standard_fixed cycles_NTC_57°C,57C,6E4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_F1,17,777,NTC,Standard,42°C,QB,F1,1,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F1,singleton_QB_Standard_fixed cycles_NTC_42°C,cycle_17,singleton,S_G7_6_F1,G7_Soil_FL_5000_F1,QB_Standard_fixed cycles_NTC_42°C,42C,6F1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_F1,17,777,NTC,Standard,42°C,QB,F1,1,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F1,doubleton_QB_Standard_fixed cycles_NTC_42°C,cycle_17,doubleton,D_G7_6_F1,G7_Soil_FL_5000_F1,QB_Standard_fixed cycles_NTC_42°C,42C,6F1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_F2,17,830,NTC,Standard,47°C,QB,F2,2,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F2,singleton_QB_Standard_fixed cycles_NTC_47°C,cycle_17,singleton,S_G7_6_F2,G7_Soil_FL_5000_F2,QB_Standard_fixed cycles_NTC_47°C,47C,6F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_F2,17,830,NTC,Standard,47°C,QB,F2,2,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F2,doubleton_QB_Standard_fixed cycles_NTC_47°C,cycle_17,doubleton,D_G7_6_F2,G7_Soil_FL_5000_F2,QB_Standard_fixed cycles_NTC_47°C,47C,6F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_F3,17,718,NTC,Standard,52°C,QB,F3,3,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F3,singleton_QB_Standard_fixed cycles_NTC_52°C,cycle_17,singleton,S_G7_6_F3,G7_Soil_FL_5000_F3,QB_Standard_fixed cycles_NTC_52°C,52C,6F3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_F3,17,718,NTC,Standard,52°C,QB,F3,3,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F3,doubleton_QB_Standard_fixed cycles_NTC_52°C,cycle_17,doubleton,D_G7_6_F3,G7_Soil_FL_5000_F3,QB_Standard_fixed cycles_NTC_52°C,52C,6F3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_F4,17,744,NTC,Standard,57°C,QB,F4,4,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F4,singleton_QB_Standard_fixed cycles_NTC_57°C,cycle_17,singleton,S_G7_6_F4,G7_Soil_FL_5000_F4,QB_Standard_fixed cycles_NTC_57°C,57C,6F4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_F4,17,744,NTC,Standard,57°C,QB,F4,4,F,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_F4,doubleton_QB_Standard_fixed cycles_NTC_57°C,cycle_17,doubleton,D_G7_6_F4,G7_Soil_FL_5000_F4,QB_Standard_fixed cycles_NTC_57°C,57C,6F4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_G1,17,860,NTC,Standard,42°C,QB,G1,1,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G1,singleton_QB_Standard_fixed cycles_NTC_42°C,cycle_17,singleton,S_G7_6_G1,G7_Soil_FL_5000_G1,QB_Standard_fixed cycles_NTC_42°C,42C,6G1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_G1,17,860,NTC,Standard,42°C,QB,G1,1,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G1,doubleton_QB_Standard_fixed cycles_NTC_42°C,cycle_17,doubleton,D_G7_6_G1,G7_Soil_FL_5000_G1,QB_Standard_fixed cycles_NTC_42°C,42C,6G1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_G2,17,805,NTC,Standard,47°C,QB,G2,2,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G2,singleton_QB_Standard_fixed cycles_NTC_47°C,cycle_17,singleton,S_G7_6_G2,G7_Soil_FL_5000_G2,QB_Standard_fixed cycles_NTC_47°C,47C,6G2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_G2,17,805,NTC,Standard,47°C,QB,G2,2,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G2,doubleton_QB_Standard_fixed cycles_NTC_47°C,cycle_17,doubleton,D_G7_6_G2,G7_Soil_FL_5000_G2,QB_Standard_fixed cycles_NTC_47°C,47C,6G2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_G3,17,790,NTC,Standard,52°C,QB,G3,3,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G3,singleton_QB_Standard_fixed cycles_NTC_52°C,cycle_17,singleton,S_G7_6_G3,G7_Soil_FL_5000_G3,QB_Standard_fixed cycles_NTC_52°C,52C,6G3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_G3,17,790,NTC,Standard,52°C,QB,G3,3,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G3,doubleton_QB_Standard_fixed cycles_NTC_52°C,cycle_17,doubleton,D_G7_6_G3,G7_Soil_FL_5000_G3,QB_Standard_fixed cycles_NTC_52°C,52C,6G3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_G4,17,688,NTC,Standard,57°C,QB,G4,4,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G4,singleton_QB_Standard_fixed cycles_NTC_57°C,cycle_17,singleton,S_G7_6_G4,G7_Soil_FL_5000_G4,QB_Standard_fixed cycles_NTC_57°C,57C,6G4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_G4,17,688,NTC,Standard,57°C,QB,G4,4,G,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_G4,doubleton_QB_Standard_fixed cycles_NTC_57°C,cycle_17,doubleton,D_G7_6_G4,G7_Soil_FL_5000_G4,QB_Standard_fixed cycles_NTC_57°C,57C,6G4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_H1,17,797,NTC,Standard,42°C,QB,H1,1,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H1,singleton_QB_Standard_fixed cycles_NTC_42°C,cycle_17,singleton,S_G7_6_H1,G7_Soil_FL_5000_H1,QB_Standard_fixed cycles_NTC_42°C,42C,6H1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_H1,17,797,NTC,Standard,42°C,QB,H1,1,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H1,doubleton_QB_Standard_fixed cycles_NTC_42°C,cycle_17,doubleton,D_G7_6_H1,G7_Soil_FL_5000_H1,QB_Standard_fixed cycles_NTC_42°C,42C,6H1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_H2,17,761,NTC,Standard,47°C,QB,H2,2,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H2,singleton_QB_Standard_fixed cycles_NTC_47°C,cycle_17,singleton,S_G7_6_H2,G7_Soil_FL_5000_H2,QB_Standard_fixed cycles_NTC_47°C,47C,6H2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_H2,17,761,NTC,Standard,47°C,QB,H2,2,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H2,doubleton_QB_Standard_fixed cycles_NTC_47°C,cycle_17,doubleton,D_G7_6_H2,G7_Soil_FL_5000_H2,QB_Standard_fixed cycles_NTC_47°C,47C,6H2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_H3,17,709,NTC,Standard,52°C,QB,H3,3,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H3,singleton_QB_Standard_fixed cycles_NTC_52°C,cycle_17,singleton,S_G7_6_H3,G7_Soil_FL_5000_H3,QB_Standard_fixed cycles_NTC_52°C,52C,6H3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_H3,17,709,NTC,Standard,52°C,QB,H3,3,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H3,doubleton_QB_Standard_fixed cycles_NTC_52°C,cycle_17,doubleton,D_G7_6_H3,G7_Soil_FL_5000_H3,QB_Standard_fixed cycles_NTC_52°C,52C,6H3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G7_Soil_FL_5000_H4,17,718,NTC,Standard,57°C,QB,H4,4,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H4,singleton_QB_Standard_fixed cycles_NTC_57°C,cycle_17,singleton,S_G7_6_H4,G7_Soil_FL_5000_H4,QB_Standard_fixed cycles_NTC_57°C,57C,6H4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G7_Soil_FL_5000_H4,17,718,NTC,Standard,57°C,QB,H4,4,H,fixed cycles,G7,Soil_FL_5000,6,plate_6: 17 cycles Soil 5000 TF,G7_6_H4,doubleton_QB_Standard_fixed cycles_NTC_57°C,cycle_17,doubleton,D_G7_6_H4,G7_Soil_FL_5000_H4,QB_Standard_fixed cycles_NTC_57°C,57C,6H4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Slope_QB_A1,18,888,Soil,Standard,47°C,QB,A1,1,A,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_A1,singleton_QB_Standard_slope_Soil_47°C,cycle_18,singleton,S_G9_7_A1,G9_Soil_Slope_QB_A1,QB_Standard_slope_Soil_47°C,47C,7A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Slope_QB_A1,18,888,Soil,Standard,47°C,QB,A1,1,A,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_A1,doubleton_QB_Standard_slope_Soil_47°C,cycle_18,doubleton,D_G9_7_A1,G9_Soil_Slope_QB_A1,QB_Standard_slope_Soil_47°C,47C,7A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Foldx1point5_QB_A4,24,222,Soil,Standard,47°C,QB,A4,4,A,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_A4,singleton_QB_Standard_fold change_Soil_47°C,cycle_24,singleton,S_G9_7_A4,G9_Soil_Foldx1point5_QB_A4,QB_Standard_fold change_Soil_47°C,47C,7A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Foldx1point5_QB_A4,24,222,Soil,Standard,47°C,QB,A4,4,A,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_A4,doubleton_QB_Standard_fold change_Soil_47°C,cycle_24,doubleton,D_G9_7_A4,G9_Soil_Foldx1point5_QB_A4,QB_Standard_fold change_Soil_47°C,47C,7A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Slope_QB_B1,18,958,Soil,Standard,47°C,QB,B1,1,B,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_B1,singleton_QB_Standard_slope_Soil_47°C,cycle_18,singleton,S_G9_7_B1,G9_Soil_Slope_QB_B1,QB_Standard_slope_Soil_47°C,47C,7B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Slope_QB_B1,18,958,Soil,Standard,47°C,QB,B1,1,B,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_B1,doubleton_QB_Standard_slope_Soil_47°C,cycle_18,doubleton,D_G9_7_B1,G9_Soil_Slope_QB_B1,QB_Standard_slope_Soil_47°C,47C,7B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Foldx1point5_QB_B4,24,231,Soil,Standard,47°C,QB,B4,4,B,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_B4,singleton_QB_Standard_fold change_Soil_47°C,cycle_24,singleton,S_G9_7_B4,G9_Soil_Foldx1point5_QB_B4,QB_Standard_fold change_Soil_47°C,47C,7B4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Foldx1point5_QB_B4,24,231,Soil,Standard,47°C,QB,B4,4,B,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_B4,doubleton_QB_Standard_fold change_Soil_47°C,cycle_24,doubleton,D_G9_7_B4,G9_Soil_Foldx1point5_QB_B4,QB_Standard_fold change_Soil_47°C,47C,7B4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Slope_QB_C1,18,1048,Soil,Standard,47°C,QB,C1,1,C,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_C1,singleton_QB_Standard_slope_Soil_47°C,cycle_18,singleton,S_G9_7_C1,G9_Soil_Slope_QB_C1,QB_Standard_slope_Soil_47°C,47C,7C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Slope_QB_C1,18,1048,Soil,Standard,47°C,QB,C1,1,C,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_C1,doubleton_QB_Standard_slope_Soil_47°C,cycle_18,doubleton,D_G9_7_C1,G9_Soil_Slope_QB_C1,QB_Standard_slope_Soil_47°C,47C,7C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Foldx1point5_QB_C4,24,245,Soil,Standard,47°C,QB,C4,4,C,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_C4,singleton_QB_Standard_fold change_Soil_47°C,cycle_24,singleton,S_G9_7_C4,G9_Soil_Foldx1point5_QB_C4,QB_Standard_fold change_Soil_47°C,47C,7C4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Foldx1point5_QB_C4,24,245,Soil,Standard,47°C,QB,C4,4,C,fold change,G9,Soil_Foldx1point5_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_C4,doubleton_QB_Standard_fold change_Soil_47°C,cycle_24,doubleton,D_G9_7_C4,G9_Soil_Foldx1point5_QB_C4,QB_Standard_fold change_Soil_47°C,47C,7C4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
singleton_G9_Soil_Slope_QB_D1,18,1049,Soil,Standard,47°C,QB,D1,1,D,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_D1,singleton_QB_Standard_slope_Soil_47°C,cycle_18,singleton,S_G9_7_D1,G9_Soil_Slope_QB_D1,QB_Standard_slope_Soil_47°C,47C,7D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
doubleton_G9_Soil_Slope_QB_D1,18,1049,Soil,Standard,47°C,QB,D1,1,D,slope,G9,Soil_Slope_QB,7,plate_7: 24 cycles Soil QB slope 1.5 FC AMPED 24 cycles slope,G9_7_D1,doubleton_QB_Standard_slope_Soil_47°C,cycle_18,doubleton,D_G9_7_D1,G9_Soil_Slope_QB_D1,QB_Standard_slope_Soil_47°C,47C,7D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
